"anho","semana","id_provincia","provincia","personal_tecnicos","personal_brigadas","personal_fuerzas_orden","personal_otros","medios_autobomba","medios_bulldozer","medios_tractores","medios_otros","aereos_aviones_anfibios","aereos_aviones_carga","aereos_helicopteros_exticion","aereos_helicopteros_transporte","total","totalar","totalnar","supernf","num_incendios","dist_1_nearest_buildup","dist_10_nearest_buildup","dir","prec","sol","tmax","tmed","tmin","velmedia","hrmedia","domain"
2012,27,37,"SALAMANCA",1.36,8.43,2,5.71,1.64,0.29,1.29,0,0,0,0,0.36,29.96,3.69,6.27,20,9,1264.46,2328.43,26.94,0,12.8,26.8,18.31,9.82,3.63,47,"27:37"
2012,27,40,"SEGOVIA",4.25,20,2,40,3.5,0,5,0.5,0,0,0.25,1.75,82.06,39.45,0.61,42,3,1402.77,2376.55,24.36,0,12.29,23.69,16.99,10.29,3.06,41.5,"27:40"
2012,27,41,"SEVILLA",1.17,6.67,0,0,1,0,0,0,0,0,0,0,2.52,0.21,2.31,0,4,1547.87,2582.83,24.18,0,13.53,34.84,25.77,16.7,2.71,34,"27:41"
2012,27,42,"SORIA",2.5,8.25,6.75,11.75,2,0,2.5,0.5,0,0,0,1.25,31.8,0,6.3,25.5,3,1382.26,2917.79,23.33,0,11.15,27.47,18.47,9.46,2.69,39,"27:42"
2012,27,43,"TARRAGONA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.93,3.05,5.9,28.45,23.96,19.46,3.08,67,"27:43"
2012,27,44,"TERUEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.43,0.2,12.19,30.49,21.9,13.3,2.65,43,"27:44"
2012,27,45,"TOLEDO",1.58,9.83,3.33,3.13,0.96,0,0.63,0.21,0,0,0,0.42,28.69,0.2,4.82,23.67,7,683.17,1652.69,25.76,0,13.96,32.35,24.46,16.57,3.19,28,"27:45"
2012,27,46,"VALENCIA",1,5.5,5,6.5,2.5,0,0,0,0.5,0,0,0.5,0.95,0.2,0.65,0.1,2,555.18,1244,13.91,0,11.3,30.21,24.84,19.48,3.02,59,"27:46"
2012,27,47,"VALLADOLID",1.83,9.83,5.5,62.67,1.33,0,1.67,1,0,0,0,0.17,88,2.08,0.2,85.72,4,2743.77,4730.04,25.14,0,13.09,27.46,19.29,11.12,2.81,43,"27:47"
2012,27,49,"ZAMORA",2.5,6.17,1.67,18.33,0.83,0,3.17,0,0,0,0,0.83,7.8,0.5,1.45,5.85,4,1630.19,4975.81,26.02,0,11.9,27,18.65,10.29,2.7,44.5,"27:49"
2012,27,50,"ZARAGOZA",9,35,20.5,7.5,9,0.5,1.25,2.5,0,0,0,1.25,554.13,1.92,313.12,239.09,3,2428.91,3660.76,15.5,0.43,12.04,31.21,23.16,15.14,3.41,42.5,"27:50"
2012,28,2,"ALBACETE",1.5,9.5,2,3.5,2,0,0,0,0,0,0,0,1.91,0,0.23,1.68,2,1492.72,5545.22,22.26,0,13.51,35.36,26.88,18.4,2.86,26,"28:2"
2012,28,3,"ALICANTE",4.83,63.33,24.33,31.5,9.33,0,0,0,2,0.33,1,1.5,588.94,224.64,359.39,4.91,4,835.52,1692.72,15.39,0.2,10.33,31.55,26.49,21.43,3.15,59,"28:3"
2012,28,4,"ALMERIA",7,60.5,3,0,4.5,0,0,0,0,1,0,2,62.71,0,58.58,4.13,2,1266.83,5370.27,18.96,0.06,10.88,31.39,26.33,21.27,3.75,59.5,"28:4"
2012,28,5,"AVILA",2.5,2,2.5,1,1,0,0,0,0,0,0,0,0.47,0,0.47,0,2,459.36,3448.63,27.19,2.27,11.67,28.99,19.55,10.15,2.27,36,"28:5"
2012,28,6,"BADAJOZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,0,13.75,32.91,23.81,14.71,3.62,36,"28:6"
2012,28,8,"BARCELONA",2.7,34.2,5.9,15.6,8.3,0,2.3,0.8,0.4,0.7,1.2,0,21.81,6.35,1.59,13.87,6,908.61,1916.19,16.61,0.06,9.86,27.48,23.39,19.3,3.67,65,"28:8"
2012,28,9,"BURGOS",1.85,8.48,2.4,13.92,1.68,0,4.55,0.05,0,0,0,0.75,94.82,2.05,12.37,80.4,11,1727.75,3859.74,16.63,0.1,10.81,25.91,17.48,9.06,3.31,50.5,"28:9"
2012,28,10,"CACERES",3.06,20.28,2.22,3.19,2.94,0,0,2.22,0.17,0,0.22,1.19,49.05,15.17,33.88,0,12,1306.17,3298.09,26.78,0,13.29,32.25,23.82,15.37,2.87,33,"28:10"
2012,28,11,"CADIZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.42,0.01,12.96,28.95,23.41,17.86,3.46,52,"28:11"
2012,28,12,"CASTELLON",4,36,7,0,7,0,0,0,3,0,0,5,6.7,5.2,0,1.5,1,2368.28,2752.23,15.05,1.83,10.53,28.17,23.74,19.3,2.92,66,"28:12"
2012,28,13,"CIUDAD REAL",1.33,10,2.67,2.67,1.67,0,0,0,0,0,0,0,15.2,0,3.7,11.5,3,520.89,1735.61,25.44,0,11.31,34.41,25.35,16.29,2.63,24,"28:13"
2012,28,14,"CORDOBA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.81,0,12.84,34.68,26.26,17.83,3.11,28,"28:14"
2012,28,15,"A CORUÑA",1,7,0,0,2,0,0,0,0,0,0,0,0.5,0.5,0,0,1,254.62,635.49,17.98,8.94,6.45,18.91,15.68,12.45,4.07,78,"28:15"
2012,28,16,"CUENCA",2.63,10.77,0.47,0.13,1.03,0,0.17,0,0,0.33,0.07,0.53,36.73,10.99,4.64,21.1,11,2384.87,5327.97,24.26,0,10.91,32.61,23.4,14.19,3.85,30,"28:16"
2012,28,17,"GIRONA",4.5,54.5,6.5,6,8,0,1,0,0,1,1.5,0,2.29,1.63,0.15,0.51,2,246.41,665.35,18.1,0.07,11.19,29.35,22.62,15.89,3.07,62,"28:17"
2012,28,18,"GRANADA",5.83,41.33,2.17,1.83,2.67,0,0,0,0.33,1,3.67,1.67,118.89,0,74.61,44.28,5,840.53,2115.16,26.52,0,11.83,35.85,25.94,16.04,2.89,31,"28:18"
2012,28,19,"GUADALAJARA",5.55,31.95,0.2,0,3.1,0,0,0.05,0.1,0,0.4,3.2,664.18,64.9,104.95,494.33,13,1612.02,3414.68,19.48,0,12.14,31.6,21.55,11.52,2.85,31,"28:19"
2012,28,21,"HUELVA",15.5,197,7,1,21,0.5,1,3,1,2.5,1.5,2,157.97,105.83,51.94,0.2,2,503.16,1134.8,24.52,0,13.58,31.77,24.6,17.42,3.36,37,"28:21"
2012,28,22,"HUESCA",3,12,2,8,3.5,0,0,0,0,0,0.5,0.5,2.62,1.02,1,0.6,2,535.98,1334.59,21.55,0,12.14,27.78,20.15,12.52,2.7,47,"28:22"
2012,28,23,"JAEN",1.5,11.5,2.5,8.5,0.5,0,0.5,0.5,0,0,0,0.5,3.71,0,3.71,0,2,1958.7,5031.61,25.12,0.05,12.4,35.52,26.79,18.04,2.74,26,"28:23"
2012,28,24,"LEON",1.92,8.58,0,2.5,1,0,0,0.25,0,0,0,0.67,40.35,0.5,22.51,17.34,6,1317.24,2465.18,26.57,0.23,9.59,21.93,15.01,8.09,3.86,56,"28:24"
2012,28,25,"LLEIDA",7.5,42,5,0,9.5,0,0,0,1,1,2,0,10.3,0.5,0.8,9,2,1646.05,5531.91,21.3,0.63,11.26,29.42,22.61,15.82,1.59,51,"28:25"
2012,28,26,"LA RIOJA",1.5,3.5,0,0,1,0,0,0,0,0,0,0,1.67,0.57,1.1,0,2,2378.64,6423.66,21,0,9.17,28.2,21.47,14.71,2.6,56,"28:26"
2012,28,27,"LUGO",2,10,0,0,1,0,0,0,0,0,0,0,0.3,0.2,0.1,0,1,412.87,806.92,18.14,2.9,5.4,21.19,15.59,9.97,1.96,74.5,"28:27"
2012,28,29,"MALAGA",4.94,35.17,1.33,0.44,3.94,0,0,0,0,0,0,1.33,37.94,2.96,34.04,0.94,6,581.61,1304.75,18.7,0,10.45,32.42,26.3,20.19,3.11,49,"28:29"
2012,28,30,"MURCIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.36,0,12.03,33.16,27.07,21.03,3.23,49,"28:30"
2012,28,32,"OURENSE",1.33,7.17,0,3.83,1.83,0,0,0,0,0,0,0,1.23,0.6,0.63,0,4,728.35,1503.2,26.23,0.85,8.2,23.78,16.99,10.21,2.25,63,"28:32"
2012,28,33,"ASTURIAS",0,3.5,0,0,0.5,0,0,0,0,0,0,0,0.7,0,0.7,0,2,1383.73,2366.86,25.78,8,4.09,18.34,15.02,11.7,2.69,80,"28:33"
2012,28,34,"PALENCIA",1,8,2,7,2,0,1,0,0,0,0,0,1.69,0,0.22,1.47,1,2538.15,5692.61,12.36,0,9.49,24.87,16.7,8.52,3.6,53,"28:34"
2012,28,36,"PONTEVEDRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.64,16,9.23,20.86,16.67,12.47,2.76,73,"28:36"
2012,28,37,"SALAMANCA",1.13,6,1.6,8.4,1.13,0,1.4,0,0,0,0,0.27,35.42,0.4,23,12.02,7,553.64,2538.97,25.48,0,14.08,27.37,18.66,9.94,3.45,43,"28:37"
2012,28,40,"SEGOVIA",3.83,21.5,1.67,8.33,3.33,0,2,0.33,0,0,0,2,91.64,78.37,1.27,12,4,2266.96,4999.86,28.21,3,12.86,24.67,17.97,11.29,3,35,"28:40"
2012,28,41,"SEVILLA",6.25,42.75,2.5,0,1.75,0,0,0,0.25,0.75,0.5,1.25,164.51,16.43,148.08,0,5,1391.16,3843.45,24.84,0,13.2,35.6,26,16.43,2.51,33,"28:41"
2012,28,42,"SORIA",3.67,15,3.33,11.33,2.67,0.33,2.33,0,0,0,0,1.33,28.19,0,1.8,26.39,3,1397.4,3197.98,17.86,17.2,12.115,27.9,18.97,10.07,3.46,40,"28:42"
2012,28,43,"TARRAGONA",4.67,92.67,30,7,18.67,0,0.33,0,0.67,0.67,4,0,40.83,27.9,11.33,1.6,3,1111.15,2046.04,16.07,1.43,8.26,30.55,25.91,21.27,3.11,60,"28:43"
2012,28,44,"TERUEL",3,15.75,1.5,7.5,1.25,0.25,0.75,0,0.25,0,0,1,212.85,30.16,0.2,182.49,3,2073.33,5475.17,20.21,0,12.63,31.2,22.17,13.14,2.6,44,"28:44"
2012,28,45,"TOLEDO",2.75,11.83,1.17,1.83,1.42,0,0,0.08,0,0.25,0,0.89,44.4,4.05,18.18,22.17,10,1428.55,2815.8,23.63,0,13.85,33.16,24.99,16.81,3.17,24,"28:45"
2012,28,46,"VALENCIA",3,16,3,6,3,0,0,0,0,0.5,0,0,2.2,0,1.2,1,2,815.41,2887.19,15.3,0.09,11.45,31.38,26.41,21.44,3.1,60,"28:46"
2012,28,47,"VALLADOLID",2.25,13.5,2.5,9.75,0.75,0,4,0.75,0,0,0,0.75,42.78,2,0.32,40.46,4,1380.65,5514.82,22.14,0,13.69,28.01,19.18,10.34,2.93,42.5,"28:47"
2012,28,49,"ZAMORA",2.25,13.5,2.75,8,1.5,0,1.75,0,0,0,0,1.25,151.97,66,10.97,75,4,2024.63,3489.18,23.05,0,12.81,27.8,18.86,9.93,2.65,43,"28:49"
2012,28,50,"ZARAGOZA",7,32,1,5,2.5,0.5,1.5,0.5,0,0,0,2.5,4.91,2.83,0.5,1.58,2,2636.22,6468.83,18.57,0.1,12.96,31.09,23.09,15.08,4.04,43,"28:50"
2012,29,2,"ALBACETE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,0,13.09,34.76,26.68,18.6,2.54,35,"29:2"
2012,29,3,"ALICANTE",2,23,6,0,3,0,0,0,1,1,0,2,1.2,0,1.2,0,1,3796.98,4842.35,14.88,0.05,10.38,31.13,25.51,19.9,2.89,52,"29:3"
2012,29,4,"ALMERIA",5.5,56.75,2.5,0,3.75,0,0,0,0.25,1.5,0,2.5,42.76,0,40.07,2.69,4,1253.88,2270.94,12.81,0,11.09,30.41,25.67,20.94,3.87,50,"29:4"
2012,29,5,"AVILA",2.25,5,0,7.5,0.75,0,0,0,0,0,0.25,0.75,96.12,0.5,55.62,40,4,712.69,2591.81,20.79,0,12.14,32.92,24.14,15.34,2.17,29,"29:5"
2012,29,6,"BADAJOZ",4.67,21.67,3,0.33,4,1,1.33,2,0.67,0,0.33,1.67,86.8,17,47.6,22.2,3,2268.75,6455.65,22.54,0,13.28,38.13,28.98,19.82,3.18,27,"29:6"
2012,29,8,"BARCELONA",5.33,92,14.17,45.67,23.83,0,7.67,0,0.33,1.67,5.17,0,362.97,223.11,35.34,104.52,5,729.19,1585.7,16.32,0,10.6,29.12,24.2,19.28,3.53,55.5,"29:8"
2012,29,9,"BURGOS",3.41,13.91,3.12,13.02,2.17,0.1,4.07,0.2,0,0,0,0.92,323.84,9.22,34.78,279.84,20,2085.84,3303.6,13.99,0.28,11.86,29.45,19.51,9.58,3.19,41,"29:9"
2012,29,10,"CACERES",2.72,22.17,2.28,0.56,3.89,0,0,0.61,0,0,0,0.56,78.77,0,78.77,0,6,1412.96,3218.01,20.45,0,13.02,37.76,29.3,20.84,2.82,25,"29:10"
2012,29,11,"CADIZ",6.5,55.5,6,0,5.5,0,0,0,0,0,0.5,2,6.05,4.69,1.18,0.18,2,2069.23,4217.23,16.74,0.03,12.65,31.24,26.06,20.86,5.02,48,"29:11"
2012,29,12,"CASTELLON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,0,12.01,29.42,23.8,18.2,3.16,51.5,"29:12"
2012,29,13,"CIUDAD REAL",1.75,13,2,0,0.75,0,0.75,0.25,0,0,0,1,33.5,0,3,30.5,3,1462.99,4100.07,19.14,0.02,11.03,36.78,28.03,19.28,2.37,27,"29:13"
2012,29,14,"CORDOBA",1,9,0,0,1,0,0,0,0,0,0,0,0.33,0,0.33,0,1,4414.6,7960.09,25.46,0,12.76,37.71,29.15,20.6,3.1,27,"29:14"
2012,29,15,"A CORUÑA",1,6.67,3,1.67,1.67,0,0,0,0,0,0,0.17,0.86,0.32,0.54,0,5,334,880.51,16.95,0,12.15,23.8,18.76,13.72,4.41,72,"29:15"
2012,29,16,"CUENCA",2.33,5.67,0.67,0,0.33,0,0,0,0,0.33,0,0,2.92,0.6,0.32,2,3,2256.24,5570.6,19.74,0,10.99,35.12,26.09,17.05,2.9,31.5,"29:16"
2012,29,17,"GIRONA",8.56,142.44,68.83,31.72,19.83,0.17,2.5,0.33,1.78,0.89,2.78,0,10519.11,5632.34,3148.3,1738.47,6,647.41,1533.97,17.86,0,11.53,31.01,23.21,15.4,2.56,52,"29:17"
2012,29,18,"GRANADA",10.5,64,8,5,2.5,0,0,0,0,1.5,1,2,4.66,0.12,2.56,1.98,2,1219.88,1903.31,21.14,0,12.44,36.32,26.95,17.58,2.46,39.5,"29:18"
2012,29,19,"GUADALAJARA",6.5,38.83,0.33,0,4.5,0.17,0.17,0.67,0,0.33,0.33,3.67,328.96,295.46,2.29,31.21,6,1204.1,3030.31,15.52,0,11.9,34.87,24.57,14.27,2.01,27,"29:19"
2012,29,21,"HUELVA",2.07,8.87,3.6,0,2.2,0,0,0,0,0.07,0,0.07,10.82,1.7,3.5,5.62,7,708.19,1813.96,17.86,0,13.08,35.68,28.27,20.85,2.87,35,"29:21"
2012,29,22,"HUESCA",2,2,3,0,2,0,0,0,0,0,0,1,0.2,0.2,0,0,1,1178.23,2112.16,19.19,0,12.46,30.53,22.15,13.76,2.96,40,"29:22"
2012,29,23,"JAEN",2.33,18.67,0.67,4.33,1,0,0,0.67,0,0.33,0,1,4.29,0.33,3.96,0,3,1773.81,6207.46,20.8,0,12.34,37.89,29.35,20.82,2.3,28,"29:23"
2012,29,24,"LEON",3.64,15.85,1.76,14.22,1.67,0.21,0.1,0,0,0,0.17,1.43,127.43,30.1,86.11,11.22,13,650.73,1683.65,24.44,0,12.89,28.34,19.5,10.66,3.09,46,"29:24"
2012,29,25,"LLEIDA",3,29,4.75,6.75,7.75,0.5,0,0,0.5,0.25,1.38,0,12.68,2.7,5.84,4.14,5,1086.72,2800.11,21.19,0,13.16,30.19,22.36,14.54,1.34,40.5,"29:25"
2012,29,26,"LA RIOJA",4,21.5,2,0,1,0,0,0.5,0,0,0,1,8.56,0,8.16,0.4,2,1823.47,4074.76,24.67,0,13.31,31.13,22.89,14.66,3.03,44,"29:26"
2012,29,27,"LUGO",1.17,6.61,0.56,2.11,1.83,0,0.33,0,0,0.72,0,0.5,3.21,1.21,1.55,0.45,6,346.17,1049.14,13,0,11.27,27.39,19.16,10.96,1.66,69,"29:27"
2012,29,29,"MALAGA",12,101,0,10,4,0,0,0,0,1,1,4,6.6,0,6.6,0,1,409.26,1517.81,13.45,0,10.69,31.23,26.43,21.6,2.74,56,"29:29"
2012,29,30,"MURCIA",10,21.5,10.5,18,4,0,0,0.5,0,0,1,2.5,23.8,0,23.8,0,2,800.93,3721.48,10.95,0.44,12.17,32.11,25.92,19.71,2.97,50,"29:30"
2012,29,32,"OURENSE",1.87,17.5,1.01,0.95,2.44,0.04,0.06,0,0.07,0.39,0,0.59,196.37,42.19,154.18,0,19,759.59,1382.05,24.55,0,12.23,32.27,21.88,11.48,1.74,52,"29:32"
2012,29,33,"ASTURIAS",0,4.88,0.13,0,0.63,0,0,0,0,0,0,0.06,4.57,0.4,4.17,0,7,563.8,1009.48,16.04,1.97,8.14,21.5,17.32,13.15,2.89,76,"29:33"
2012,29,34,"PALENCIA",3.56,16.28,1.72,14,2.56,0.5,0.78,0.17,0,0,0,0.56,97.69,14.35,6.86,76.48,8,2264.69,4191.19,8.71,0,10.84,29.15,19.74,10.35,3.01,44,"29:34"
2012,29,36,"PONTEVEDRA",1,15.5,0,0.67,2.67,0,0,0,0.17,0,0,0.5,4.72,4.62,0.1,0,4,320.5,893.18,27.93,0,13.56,27.89,21.22,14.55,2.3,62.5,"29:36"
2012,29,37,"SALAMANCA",1.25,8.31,2.97,19.07,1.97,0,2.46,0,0,0,0,0.46,68.65,1,21.82,45.83,12,2046.5,4967.99,19.16,0.1,13.54,32.56,22.99,13.41,2.71,32,"29:37"
2012,29,40,"SEGOVIA",2,6.33,2.33,12.33,1.67,0,3.33,0,0,0,0,0,7.42,0.21,3.1,4.11,3,1590.19,3475.24,18.79,0,13.47,27.93,21.33,14.74,2.69,25,"29:40"
2012,29,41,"SEVILLA",1.67,9.5,0,0,0.83,0,0,0,0,0,0,0,1.24,0.27,0.97,0,4,2538.17,5504.32,21.5,0,13.16,37.77,28.83,19.89,3.23,32,"29:41"
2012,29,42,"SORIA",3.5,13.58,2.28,11.58,2.67,0.22,5.86,0.83,0,0,0.17,1.39,200.37,16.72,58.39,125.26,12,2957.04,5569.8,10.71,0,13.4,30.4,21.11,11.84,2.97,30,"29:42"
2012,29,43,"TARRAGONA",2,15.5,3,0,4,0,0,0,0,0,0,0,1.27,0.76,0.51,0,2,713.75,1264.7,16.29,0,12.64,32.61,26.47,20.35,3.16,49,"29:43"
2012,29,44,"TERUEL",10.83,42.5,8.67,8.33,3.67,0.17,0.5,0,0,0,0,1.83,94.77,68.24,1.23,25.3,4,2218.03,4754.13,16.5,0,12.12,32.49,22.73,12.98,2.03,32,"29:44"
2012,29,45,"TOLEDO",4,19.25,1.25,1.5,1.88,0,0,0.38,0,0,0,1.88,34.64,28.2,5.32,1.12,6,958.75,2549.64,20.5,0,13.35,36.72,28.58,20.44,2.82,27,"29:45"
2012,29,46,"VALENCIA",2.67,27.67,6.67,1,2,0,0,0,0,1.67,1,0.67,4.9,0,4.3,0.6,3,791.03,1290.64,14.4,0,11.29,32.08,26.44,20.81,3.07,53,"29:46"
2012,29,47,"VALLADOLID",1.92,9.92,2.5,10.92,0.92,0,4.08,0.08,0,0,0,0.92,26.1,3.3,4.39,18.41,6,957.69,3664.34,13.52,0,13.4,32.44,22.58,12.71,2.09,33,"29:47"
2012,29,49,"ZAMORA",1,10,1.5,0,1,0,0,0,0,0,0,1,1.79,0,1.79,0,2,1275.15,2757.56,16.33,0,13,33.06,22.6,12.14,2.1,34,"29:49"
2012,29,50,"ZARAGOZA",7.17,33.33,29.83,1.17,3.83,1,0,0.67,0.67,0,0.33,2.17,308.76,0.84,64.04,243.88,4,1260.25,4116.96,19.02,0,13.11,32.81,24.09,15.37,3.67,38,"29:50"
2012,30,2,"ALBACETE",4,37,4,0,4,1,1,0,0,2,0,2,1.33,0.3,0,1.03,1,751.78,4736.72,15.76,0.5,11.72,32.46,25.28,18.11,2.54,47,"30:2"
2012,30,3,"ALICANTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.95,0.23,9.55,30.38,26.29,22.21,3.11,60,"30:3"
2012,30,4,"ALMERIA",5,67,0,0,4,0,0,0,0,1,0,1,1.57,0,1.57,0,1,8094.26,9433.18,15.94,0.02,10.72,29.76,25.51,21.26,4.17,56,"30:4"
2012,30,5,"AVILA",1.88,9,1.75,6.63,1.17,0,0,0,0,0,0,1,10.32,0.7,8.18,1.44,8,1671.49,4067.91,18,23.23,9.31,30.49,22.42,14.35,2.34,44,"30:5"
2012,30,6,"BADAJOZ",1.4,4.8,1.2,4.4,1.4,0,0.2,0,0,0,0,0,3.84,0,3.64,0.2,5,2145.62,4434.83,24.87,0.57,12.33,34.21,26.74,19.26,3.53,43,"30:6"
2012,30,8,"BARCELONA",2.75,10.25,4,5.25,2.75,0,0,0,0,0,1,0,0.91,0.24,0.5,0.17,4,311.92,903.06,15.47,0.12,11.22,29.26,24.14,19.02,3.43,54,"30:8"
2012,30,9,"BURGOS",2.94,12.61,3.94,10.5,1.39,0.39,5.06,0.39,0,0,0,1.11,331.77,26.62,33.62,271.53,10,2519.53,4766.06,16.49,30.55,10.14,29.64,21.19,12.77,2.87,48,"30:9"
2012,30,10,"CACERES",5.24,36.69,11.9,2.07,6.52,1.21,0,1.69,0.5,0,0.21,1.74,631.66,351.21,279.11,1.34,14,1334.07,2992.1,20.2,3.93,11.87,34.82,27.66,20.5,2.37,38,"30:10"
2012,30,11,"CADIZ",2.5,46,5,0,4,0,0,0,0,0,0,0,8.97,1.24,7.73,0,2,1023.32,1544.13,21.95,0,11.36,26.67,22.59,18.53,3.6,68,"30:11"
2012,30,12,"CASTELLON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.31,17.8,10.04,29.05,23.93,18.82,2.92,59.5,"30:12"
2012,30,13,"CIUDAD REAL",13,61,6,7,7,0,2,1,0,2,0,6,38.5,0,38.5,0,1,2494.31,4858.36,22.17,7.51,10.62,34.58,26.63,18.68,2.17,38,"30:13"
2012,30,14,"CORDOBA",1.5,13,1,0.5,1,0,0,0,0,0,0,0,5.35,0,5.35,0,2,1000.96,2217.33,24.27,0,11.24,33.1,25.87,18.64,3.17,45,"30:14"
2012,30,15,"A CORUÑA",1.28,12.31,0.39,0.44,2.22,0,0,0,0,0,0,0.25,26.8,14.87,11.93,0,15,425.06,1059.71,15.11,2.08,9.95,23.85,19.36,14.87,3.43,75,"30:15"
2012,30,16,"CUENCA",6,18,1.33,5,2,0,0,0,0,1.33,0,2.67,1.7,1.7,0,0,3,3663.73,6364.31,18.83,10.23,10.36,33.03,24.72,16.36,3.35,43,"30:16"
2012,30,17,"GIRONA",3.5,20.5,7.75,8,6,0,0,0,0,2,2.5,0,0.67,0.6,0.07,0,3,903.98,1909.48,15.86,0.7,10.5,31.82,23.14,14.46,2.79,56,"30:17"
2012,30,18,"GRANADA",4.3,36,3.6,1.2,2.9,0,0,0,0,0.5,0.1,1.1,17.78,0.9,16.37,0.51,6,1532.25,3034.88,21.6,0,11.24,33.09,25,16.92,2.64,46.5,"30:18"
2012,30,19,"GUADALAJARA",4.05,20.5,0,0,2.2,0,0,0,0.05,0.15,0.1,2.35,44.04,7.94,22.57,13.53,8,2526.47,4750.95,14.88,7.53,10.29,33.18,24.02,14.85,2.25,40.5,"30:19"
2012,30,21,"HUELVA",3.33,18.67,7,0,4.33,0,0,0.33,0,0.5,0,0.67,2.77,1.96,0.79,0.02,4,435.36,1240.35,20.58,0,12.585,28.53,23.44,18.33,2.99,59,"30:21"
2012,30,22,"HUESCA",2,14,2,20,5,0,0,0,0,0,0,0,0.36,0,0.36,0,1,2608.73,3105.66,18.81,0.53,11.76,31.25,23.03,14.82,2.98,48,"30:22"
2012,30,23,"JAEN",3,18.75,3.75,3,1.75,0,0,0.5,0,0.25,0,0.5,5.73,0,4.78,0.95,3,1387.83,2579.4,23.2,0,11.84,34.22,26.48,18.74,2.84,43,"30:23"
2012,30,24,"LEON",2.21,8.78,0.81,1.4,0.83,0.17,0,0.2,0,0,0,0.56,46.59,24.27,20.57,1.75,12,1431.54,2444.27,22.42,12.16,9.7,26.97,19.59,12.2,2.75,52,"30:24"
2012,30,25,"LLEIDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.36,7.68,12.14,31.06,23.32,15.56,1.43,49,"30:25"
2012,30,26,"LA RIOJA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,14.7,10.71,31.89,24.27,16.66,3.29,49,"30:26"
2012,30,27,"LUGO",1.52,13.56,0.8,1.6,1.9,0,0,0,0.1,1.2,0,0.68,16.02,4.28,3.49,8.25,13,587.6,1207.76,7.29,0.4,8.54,27.74,20.56,13.37,1.61,68,"30:27"
2012,30,29,"MALAGA",8.67,88.33,0,0,6.67,0,0,0,0.67,1.33,0.33,2.67,18.62,17.3,0.33,0.99,3,1202.58,3282.31,18.94,1.42,9.91,30.74,25.98,21.21,2.85,58,"30:29"
2012,30,30,"MURCIA",1,6,0,0,2,0,0,0,0,0,0,0,0.17,0.17,0,0,1,496.56,1139.07,11.76,0.15,11.13,30.86,25.96,21.1,3.2,54,"30:30"
2012,30,32,"OURENSE",1.83,20.35,1.25,1.93,3.08,0,0,0,0,0.63,0,0.75,16.55,2.01,14.54,0,9,1080.37,1881.33,25.57,11.48,9.56,31.13,22.08,13.03,1.86,60.5,"30:32"
2012,30,33,"ASTURIAS",0.29,8.83,0.33,0.21,0.98,0,0,0.07,0,0,0.12,0.26,24.52,5.11,19.41,0,15,643.14,1692.42,17.38,7.48,7.77,22.8,18.83,14.87,2.37,76,"30:33"
2012,30,34,"PALENCIA",13,49,36,43,6,4,5,0,2,0,0,5,662.07,275.81,98.4,287.86,1,6386.46,8216.83,12.21,20.6,8.75,28.78,20.78,12.8,2.88,53,"30:34"
2012,30,36,"PONTEVEDRA",1.57,12.52,1.21,0.85,2.2,0,0,0,0,0,0,0.53,7.78,6.12,1.66,0,12,540.08,1340.9,24.86,0,12.37,24.77,20.07,15.36,2.09,69.5,"30:36"
2012,30,37,"SALAMANCA",1,5,2,11,1,0,2,0,0,0,0,0.5,28.1,0,1.3,26.8,2,1848.03,2422.89,19.55,9.03,9.85,30.92,22.67,14.43,2.73,47,"30:37"
2012,30,40,"SEGOVIA",3.75,15.25,4,4.75,2.25,0.25,1.75,0.25,0,0,0,0.75,59.74,50.25,0,9.49,3,1719.89,2590.03,24,22.3,10.64,27.07,20.56,14.07,2.9,44,"30:40"
2012,30,41,"SEVILLA",1,6.5,0,0,0.5,0,0,0,0,0,0,0,0.34,0,0.34,0,2,1198,2126.86,24.58,0.24,12.31,32.67,25.34,18.03,2.85,54,"30:41"
2012,30,42,"SORIA",3,5,0.5,8.5,1.75,0,0,0.25,0,0,0,0.5,1.29,0.55,0.74,0,3,2370.47,4150.65,20.14,15.8,11.43,29.7,21.23,12.81,2.31,48,"30:42"
