anho,semana,id_provincia,provincia,dir,prec,sol,tmax,tmed,tmin,velmedia,hrmedia
2002,6,37,SALAMANCA,25.7,5.88,3.84,13.48,8.0,2.51,3.08,78.0
2002,6,38,STA. CRUZ DE TENERIFE,16.5,0.01,7.03,20.78,17.74,14.68,4.14,71.0
2002,6,39,CANTABRIA,25.46,33.72,3.31,15.41,11.29,7.18,3.6,76.5
2002,6,40,SEGOVIA,23.36,11.25,4.49,8.26,4.31,0.35,2.54,71.5
2002,6,41,SEVILLA,21.07,1.3,6.09,17.53,11.64,5.74,2.24,76.5
2002,6,42,SORIA,31.0,14.4,5.76,11.43,6.4,1.37,4.63,71.0
2002,6,43,TARRAGONA,26.31,4.37,8.54,17.77,12.37,6.96,4.28,70.5
2002,6,44,TERUEL,29.9,3.3,6.35,14.98,8.92,2.86,2.67,66.5
2002,6,45,TOLEDO,24.88,1.1,5.47,15.29,9.49,3.68,2.76,71.0
2002,6,46,VALENCIA,22.79,0.2,8.84,19.79,12.99,6.19,2.64,58.0
2002,6,47,VALLADOLID,24.33,2.73,3.41,12.1,7.3,2.51,2.49,83.0
2002,6,48,BIZKAIA,26.19,30.83,-9999.0,15.16,11.0,6.84,3.97,72.0
2002,6,49,ZAMORA,24.81,12.07,2.94,12.09,6.86,1.63,2.49,79.0
2002,6,50,ZARAGOZA,26.61,4.1,7.34,14.7,8.6,2.5,3.29,67.5
2002,6,51,CEUTA,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2002,6,52,MELILLA,25.43,0.0,8.36,17.49,13.91,10.39,3.94,-9999.0
2002,7,1,ARABA/ALAVA,28.0,23.6,4.81,10.86,6.3,1.76,2.23,82.0
2002,7,2,ALBACETE,19.86,0.0,8.09,16.6,8.89,1.18,1.81,60.0
2002,7,3,ALICANTE,15.21,0.07,6.64,16.3,11.22,6.15,1.99,73.0
2002,7,4,ALMERIA,14.79,0.18,5.3,17.35,12.91,8.48,2.64,60.0
2002,7,5,AVILA,16.43,0.0,6.3,10.17,4.49,-1.21,2.23,67.0
2002,7,6,BADAJOZ,11.71,0.05,6.97,16.08,9.59,3.13,1.82,73.0
2002,7,7,ILLES BALEARS,20.03,2.43,5.66,14.04,9.88,5.71,2.52,81.5
2002,7,8,BARCELONA,22.81,17.96,6.24,12.94,9.58,6.22,2.51,73.0
2002,7,9,BURGOS,17.17,6.7,4.24,10.24,5.81,1.38,2.13,78.0
2002,7,10,CACERES,15.13,0.08,7.1,14.62,8.9,3.17,1.91,66.0
2002,7,11,CADIZ,16.9,9.84,6.82,17.68,13.33,8.98,3.54,77.0
2002,7,12,CASTELLON,23.81,0.13,6.46,13.84,9.48,5.09,2.62,70.0
2002,7,13,CIUDAD REAL,14.29,0.0,8.03,15.26,8.33,1.4,2.26,72.0
2002,7,14,CORDOBA,12.07,1.6,7.37,16.2,10.33,4.48,1.69,68.0
2002,7,15,A CORUÑA,11.68,2.06,6.26,12.73,9.54,6.34,5.33,67.0
2002,7,16,CUENCA,25.86,0.0,7.0,13.4,6.61,-0.2,0.8,59.0
2002,7,17,GIRONA,19.29,14.72,4.39,10.06,5.03,-0.01,1.32,84.0
2002,7,18,GRANADA,20.29,4.16,6.99,17.27,9.62,1.97,1.76,57.5
2002,7,19,GUADALAJARA,19.33,0.0,6.01,11.58,4.38,-2.8,1.93,65.0
2002,7,20,GIPUZKOA,22.82,36.4,3.73,12.53,9.16,5.82,3.3,77.5
2002,7,21,HUELVA,9.57,0.3,6.3,18.58,12.9,7.24,1.83,74.0
2002,7,22,HUESCA,19.07,1.25,-9999.0,10.66,6.1,1.54,3.52,70.0
2002,7,23,JAEN,14.6,0.17,7.9,17.12,10.87,4.63,1.48,60.0
2002,7,24,LEON,17.18,4.88,8.14,10.23,4.49,-1.26,2.67,74.0
2002,7,25,LLEIDA,20.85,6.74,5.24,11.74,6.1,0.42,1.18,78.0
2002,7,26,LA RIOJA,28.0,1.1,4.91,12.63,8.14,3.66,2.59,70.0
2002,7,27,LUGO,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2002,7,28,MADRID,16.02,0.02,7.6,11.7,6.23,0.77,2.3,63.0
2002,7,29,MALAGA,17.06,3.5,5.74,18.13,13.93,9.73,2.84,69.0
2002,7,30,MURCIA,16.04,0.15,7.79,17.95,11.86,5.78,2.16,70.5
2002,7,31,NAVARRA,28.17,14.15,3.99,11.26,6.77,2.27,2.39,85.0
2002,7,32,OURENSE,13.94,1.23,6.86,14.31,7.61,0.91,1.67,65.0
2002,7,33,ASTURIAS,17.18,16.0,6.2,11.27,7.89,4.52,2.45,72.0
2002,7,34,PALENCIA,16.52,0.6,-9999.0,9.09,4.36,-0.41,2.11,67.0
2002,7,35,LAS PALMAS,21.55,1.88,8.17,22.33,18.46,14.59,4.5,64.0
2002,7,36,PONTEVEDRA,18.36,0.2,6.98,14.99,10.56,6.12,2.14,61.0
2002,7,37,SALAMANCA,14.09,0.32,5.79,11.33,5.32,-0.68,3.29,66.0
2002,7,38,STA. CRUZ DE TENERIFE,23.01,14.89,7.19,20.44,17.09,13.74,4.59,61.5
2002,7,39,CANTABRIA,22.69,21.52,4.62,13.02,9.67,6.31,3.41,71.0
2002,7,40,SEGOVIA,13.36,1.95,6.53,7.41,2.74,-1.95,1.95,67.5
2002,7,41,SEVILLA,15.61,2.63,6.4,18.04,11.78,5.51,2.25,73.5
2002,7,42,SORIA,23.33,0.0,6.19,10.2,4.43,-1.34,2.98,70.0
2002,7,43,TARRAGONA,24.13,0.1,6.83,15.47,10.68,5.88,2.99,65.5
2002,7,44,TERUEL,22.38,0.06,4.85,12.46,7.23,2.01,2.35,65.0
2002,7,45,TOLEDO,17.05,0.03,8.13,14.44,7.2,-0.04,2.2,63.0
2002,7,46,VALENCIA,17.01,0.52,6.57,16.55,10.57,4.6,1.72,76.0
2002,7,47,VALLADOLID,13.5,0.0,5.56,11.27,5.42,-0.46,2.06,73.0
2002,7,48,BIZKAIA,28.61,18.71,-9999.0,12.03,8.76,5.49,4.33,73.0
2002,7,49,ZAMORA,16.19,0.0,6.47,11.32,4.98,-1.36,1.82,66.0
2002,7,50,ZARAGOZA,24.98,0.03,5.14,12.24,6.95,1.68,2.87,66.5
2002,7,51,CEUTA,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2002,7,52,MELILLA,15.33,1.0,6.26,17.9,14.1,10.3,2.8,-9999.0
2002,8,1,ARABA/ALAVA,32.57,9.1,2.27,9.79,6.71,3.67,2.43,82.0
2002,8,2,ALBACETE,24.67,0.0,9.66,16.65,8.93,1.21,2.48,49.0
2002,8,3,ALICANTE,15.93,0.0,9.09,18.37,12.21,6.08,2.98,54.5
2002,8,4,ALMERIA,17.17,0.0,9.07,18.12,13.18,8.23,3.4,56.0
2002,8,5,AVILA,24.86,0.0,8.47,10.83,4.59,-1.66,2.99,65.0
2002,8,6,BADAJOZ,19.04,0.0,9.2,17.8,9.81,1.82,1.85,63.0
2002,8,7,ILLES BALEARS,21.11,0.4,9.02,14.37,9.79,5.21,3.85,68.0
2002,8,8,BARCELONA,25.47,0.0,8.9,14.45,10.07,5.69,3.57,60.0
2002,8,9,BURGOS,14.21,2.93,4.07,10.02,5.55,1.08,2.43,69.0
2002,8,10,CACERES,20.64,0.0,9.44,17.07,10.22,3.38,2.06,57.0
2002,8,11,CADIZ,17.51,0.46,8.61,17.42,12.48,7.56,3.02,72.0
2002,8,12,CASTELLON,27.02,0.0,9.67,15.05,9.63,4.19,3.97,58.0
2002,8,13,CIUDAD REAL,24.29,0.0,9.67,16.34,9.0,1.66,1.99,56.0
2002,8,14,CORDOBA,16.07,0.0,10.0,16.54,9.95,3.37,1.55,61.0
2002,8,15,A CORUÑA,18.85,6.77,3.25,12.28,9.48,6.65,3.86,75.5
2002,8,16,CUENCA,22.86,0.0,9.54,14.8,7.29,-0.21,1.63,48.0
2002,8,17,GIRONA,23.21,1.0,7.71,10.84,4.59,-1.69,1.78,68.0
2002,8,18,GRANADA,21.01,0.0,9.36,17.01,9.82,2.63,2.36,54.5
2002,8,19,GUADALAJARA,20.05,0.0,8.29,12.96,4.94,-3.05,2.45,55.5
2002,8,20,GIPUZKOA,22.71,32.75,1.26,11.87,9.8,7.71,3.26,84.0
2002,8,21,HUELVA,17.36,0.0,9.7,19.82,12.74,5.67,2.02,63.0
2002,8,22,HUESCA,25.36,3.0,-9999.0,11.82,6.49,1.16,6.86,63.0
2002,8,23,JAEN,15.92,0.0,8.94,16.64,10.23,3.83,1.44,53.0
2002,8,24,LEON,26.21,5.69,8.09,10.64,4.79,-1.08,3.67,70.0
2002,8,25,LLEIDA,23.6,5.0,8.83,13.02,6.5,-0.03,2.06,59.0
2002,8,26,LA RIOJA,30.57,1.5,3.27,12.46,9.01,5.57,3.54,63.0
2002,8,27,LUGO,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2002,8,28,MADRID,19.89,0.03,9.15,13.36,6.81,0.27,2.88,55.0
2002,8,29,MALAGA,16.18,4.04,7.5,19.29,14.5,9.72,2.59,66.0
2002,8,30,MURCIA,22.21,0.0,9.44,19.05,12.46,5.88,2.76,54.0
2002,8,31,NAVARRA,31.93,7.53,2.06,11.73,8.49,5.23,4.71,80.0
2002,8,32,OURENSE,16.32,2.3,6.49,13.67,7.3,0.92,1.64,69.5
2002,8,33,ASTURIAS,25.41,12.3,3.67,11.06,8.37,5.68,3.82,75.0
2002,8,34,PALENCIA,16.9,0.0,-9999.0,10.56,4.32,-1.91,2.25,64.0
2002,8,35,LAS PALMAS,7.47,0.0,8.54,21.53,18.58,15.63,7.3,69.0
2002,8,36,PONTEVEDRA,24.5,5.6,6.36,14.71,10.49,6.28,2.42,70.0
2002,8,37,SALAMANCA,18.8,0.02,8.74,12.47,5.48,-1.49,2.73,62.0
2002,8,38,STA. CRUZ DE TENERIFE,13.57,1.45,6.49,19.64,16.91,14.18,5.58,70.0
2002,8,39,CANTABRIA,23.89,8.61,2.36,12.86,10.05,7.24,4.6,76.0
2002,8,40,SEGOVIA,17.0,0.3,9.07,6.71,2.21,-2.29,2.23,65.0
2002,8,41,SEVILLA,12.02,0.0,9.99,19.11,11.19,3.27,1.93,60.0
2002,8,42,SORIA,23.14,0.0,8.84,10.74,5.36,-0.03,4.16,61.0
2002,8,43,TARRAGONA,30.67,0.0,8.95,17.88,13.05,8.22,4.91,46.5
2002,8,44,TERUEL,24.9,0.03,7.66,12.94,7.49,2.04,3.56,61.5
2002,8,45,TOLEDO,17.86,0.0,10.11,16.2,7.87,-0.45,2.66,56.0
2002,8,46,VALENCIA,19.76,0.0,9.39,19.52,11.97,4.43,2.49,48.5
2002,8,47,VALLADOLID,17.9,0.0,9.11,12.68,5.38,-1.91,2.07,64.0
2002,8,48,BIZKAIA,29.98,13.48,-9999.0,10.97,8.69,6.39,5.0,74.0
2002,8,49,ZAMORA,21.64,0.0,8.04,13.2,5.5,-2.19,1.41,62.0
2002,8,50,ZARAGOZA,26.61,0.13,8.13,13.43,7.81,2.18,4.97,57.0
2002,8,51,CEUTA,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2002,8,52,MELILLA,15.17,10.8,6.87,15.87,13.07,10.27,3.5,-9999.0
2002,9,1,ARABA/ALAVA,21.86,2.1,2.99,12.04,7.7,3.4,2.64,76.0
2002,9,2,ALBACETE,25.24,16.23,5.31,17.59,10.57,3.57,2.52,59.0
2002,9,3,ALICANTE,21.14,8.23,7.59,20.29,14.24,8.16,2.47,63.5
2002,9,4,ALMERIA,21.75,38.3,6.96,18.77,13.89,9.02,2.73,72.5
2002,9,5,AVILA,21.14,15.4,5.53,10.14,4.69,-0.76,2.13,69.5
2002,9,6,BADAJOZ,23.23,17.14,4.8,14.78,9.09,3.41,2.47,69.0
2002,9,7,ILLES BALEARS,20.71,0.33,7.13,16.87,12.34,7.82,3.29,76.5
2002,9,8,BARCELONA,18.57,8.5,5.28,15.44,11.9,8.34,2.96,68.0
2002,9,9,BURGOS,24.38,4.43,3.59,10.47,6.15,1.81,4.03,68.0
2002,9,10,CACERES,22.31,23.22,6.01,12.96,8.52,4.06,2.56,70.5
2002,9,11,CADIZ,23.92,41.68,6.57,16.0,12.19,8.39,2.86,77.5
2002,9,12,CASTELLON,15.9,1.1,6.89,16.7,11.54,6.38,2.09,67.0
2002,9,13,CIUDAD REAL,27.43,11.5,5.5,14.7,9.61,4.5,2.77,66.0
2002,9,14,CORDOBA,22.39,14.55,5.3,14.88,9.88,4.85,2.48,69.5
2002,9,15,A CORUÑA,18.84,44.34,3.15,11.31,8.39,5.46,5.49,79.0
2002,9,16,CUENCA,19.71,21.2,4.71,12.36,6.91,1.47,1.34,62.5
2002,9,17,GIRONA,18.36,6.58,4.61,13.87,8.4,2.91,1.31,74.5
2002,9,18,GRANADA,24.05,28.8,6.85,16.94,9.99,3.04,2.15,54.0
2002,9,19,GUADALAJARA,21.26,12.4,4.26,11.23,5.23,-0.78,2.54,68.0
2002,9,20,GIPUZKOA,25.93,16.85,2.81,13.36,9.76,6.16,2.41,78.0
2002,9,21,HUELVA,23.07,24.9,7.36,17.15,11.74,6.34,2.16,74.5
2002,9,22,HUESCA,25.0,7.95,-9999.0,13.44,8.68,3.93,3.26,64.5
2002,9,23,JAEN,23.71,14.0,6.72,15.61,10.49,5.38,1.7,65.5
2002,9,24,LEON,22.57,14.42,4.05,8.02,3.72,-0.59,2.97,74.0
2002,9,25,LLEIDA,21.12,6.15,4.53,14.1,8.12,2.14,1.18,62.0
2002,9,26,LA RIOJA,23.71,3.4,4.57,13.97,8.73,3.49,2.49,66.0
2002,9,27,LUGO,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2002,9,28,MADRID,22.45,14.31,4.85,11.01,6.28,1.56,2.95,69.0
2002,9,29,MALAGA,23.06,36.85,7.0,19.36,14.57,9.79,2.81,57.0
2002,9,30,MURCIA,21.6,20.42,7.53,20.37,13.51,6.65,2.44,63.0
2002,9,31,NAVARRA,22.02,7.56,4.13,13.8,8.49,3.18,1.54,73.0
2002,9,32,OURENSE,21.42,20.77,2.53,11.41,7.37,3.33,1.68,81.0
2002,9,33,ASTURIAS,21.45,41.86,2.97,10.8,7.83,4.86,3.54,76.5
2002,9,34,PALENCIA,23.81,9.67,-9999.0,8.31,4.01,-0.27,3.19,69.5
2002,9,35,LAS PALMAS,15.79,1.44,7.48,21.11,17.91,14.72,4.52,71.5
2002,9,36,PONTEVEDRA,16.71,45.6,3.33,12.31,9.11,5.91,2.67,81.5
2002,9,37,SALAMANCA,20.19,10.99,4.71,10.23,5.61,0.99,3.68,74.0
2002,9,38,STA. CRUZ DE TENERIFE,22.04,4.51,6.04,19.99,16.72,13.44,3.85,72.5
2002,9,39,CANTABRIA,22.57,27.64,1.71,12.86,9.41,5.96,3.53,79.0
2002,9,40,SEGOVIA,23.79,28.65,4.13,6.37,2.53,-1.28,3.38,73.0
2002,9,41,SEVILLA,21.36,28.13,5.94,16.91,10.99,5.06,2.33,73.0
2002,9,42,SORIA,27.8,16.3,2.69,8.86,4.47,0.09,3.47,70.5
2002,9,43,TARRAGONA,22.7,3.37,4.96,18.2,13.35,8.48,2.14,65.5
2002,9,44,TERUEL,21.19,2.23,4.81,15.24,8.65,2.05,2.22,58.5
2002,9,45,TOLEDO,24.81,9.2,6.54,14.22,8.27,2.3,3.34,66.0
2002,9,46,VALENCIA,21.63,2.68,6.52,20.37,13.9,7.43,3.12,54.0
2002,9,47,VALLADOLID,23.07,10.0,4.21,10.56,5.81,1.05,3.54,75.0
2002,9,48,BIZKAIA,26.5,8.43,-9999.0,12.11,8.55,4.95,3.76,72.0
2002,9,49,ZAMORA,22.76,13.15,3.8,9.54,5.11,0.7,3.29,71.5
2002,9,50,ZARAGOZA,25.7,3.05,5.13,14.88,9.33,3.75,2.1,60.0
2002,9,51,CEUTA,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2002,9,52,MELILLA,26.83,6.3,8.64,19.22,15.32,11.42,2.66,76.0
2002,10,1,ARABA/ALAVA,24.86,6.0,1.97,10.9,7.46,4.01,2.49,81.0
2002,10,2,ALBACETE,24.29,4.97,4.7,14.09,9.01,3.93,2.26,64.0
2002,10,3,ALICANTE,16.07,9.58,4.96,16.76,12.71,8.66,2.57,69.5
2002,10,4,ALMERIA,21.46,3.22,5.53,16.62,12.83,9.04,2.98,66.0
2002,10,5,AVILA,15.14,3.1,3.41,8.94,4.73,0.51,2.97,83.0
2002,10,6,BADAJOZ,20.6,0.77,6.81,16.62,10.45,4.3,2.06,74.0
2002,10,7,ILLES BALEARS,14.75,28.43,3.11,13.33,10.43,7.54,3.76,84.0
2002,10,8,BARCELONA,20.09,33.78,4.51,14.82,11.41,7.98,3.48,68.0
2002,10,9,BURGOS,10.69,6.48,2.56,9.85,6.12,2.4,2.8,80.0
2002,10,10,CACERES,15.23,5.46,6.41,15.51,10.23,4.98,2.31,73.0
2002,10,11,CADIZ,17.29,17.08,7.99,16.09,11.95,7.82,2.85,73.0
2002,10,12,CASTELLON,21.45,2.9,5.0,13.89,9.86,5.84,2.71,70.0
2002,10,13,CIUDAD REAL,17.0,0.9,4.57,14.59,9.51,4.46,2.59,69.0
2002,10,14,CORDOBA,15.19,4.69,5.36,14.51,9.75,4.98,2.39,71.0
2002,10,15,A CORUÑA,12.93,0.04,5.81,14.04,10.35,6.67,3.97,75.0
2002,10,16,CUENCA,25.29,2.8,4.63,11.76,6.97,2.23,1.23,66.0
2002,10,17,GIRONA,16.0,12.3,5.34,15.63,9.33,3.05,2.31,74.0
2002,10,18,GRANADA,19.06,3.13,5.5,14.15,8.77,3.39,2.22,67.0
2002,10,19,GUADALAJARA,16.93,3.2,4.4,11.61,5.85,0.08,2.28,65.0
2002,10,20,GIPUZKOA,20.86,19.38,2.04,12.76,10.23,7.71,2.89,84.5
2002,10,21,HUELVA,21.64,0.65,8.6,18.21,12.58,6.93,2.21,75.0
2002,10,22,HUESCA,22.93,0.0,-9999.0,14.4,8.57,2.76,3.45,66.0
2002,10,23,JAEN,17.39,13.47,4.06,14.43,9.9,5.38,1.6,69.0
2002,10,24,LEON,21.07,0.93,6.9,11.86,6.76,1.67,2.8,69.0
2002,10,25,LLEIDA,19.03,7.36,4.36,13.53,7.81,2.1,1.29,69.0
2002,10,26,LA RIOJA,24.86,2.4,3.19,13.09,9.36,5.63,3.23,71.0
2002,10,27,LUGO,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2002,10,28,MADRID,16.96,2.96,4.71,11.59,6.93,2.27,2.75,67.0
2002,10,29,MALAGA,23.62,9.62,7.11,17.7,13.2,8.7,2.74,62.0
2002,10,30,MURCIA,20.17,14.51,5.14,17.01,12.53,8.04,2.59,69.0
2002,10,31,NAVARRA,29.57,1.16,2.86,12.88,9.35,5.8,4.91,81.0
2002,10,32,OURENSE,17.69,0.13,5.39,16.72,10.14,3.57,1.3,65.0
2002,10,33,ASTURIAS,18.55,5.28,3.85,11.44,8.57,5.7,2.38,80.0
2002,10,34,PALENCIA,5.95,3.07,-9999.0,10.62,5.66,0.71,3.06,65.0
2002,10,35,LAS PALMAS,17.36,0.8,8.54,20.9,17.78,14.66,5.49,68.0
2002,10,36,PONTEVEDRA,16.29,1.35,6.46,16.58,11.94,7.31,2.87,63.0
2002,10,37,SALAMANCA,10.28,0.59,5.87,12.0,6.53,1.04,2.88,67.0
2002,10,38,STA. CRUZ DE TENERIFE,17.03,1.16,5.88,19.19,16.12,13.06,4.25,68.0
2002,10,39,CANTABRIA,19.39,4.58,2.18,13.27,10.15,7.04,3.15,85.5
2002,10,40,SEGOVIA,11.93,5.35,3.61,5.89,2.64,-0.59,2.52,75.5
2002,10,41,SEVILLA,18.0,2.73,7.54,17.2,11.18,5.14,2.51,67.5
2002,10,42,SORIA,11.33,2.9,4.64,10.23,5.6,0.97,2.67,65.0
2002,10,43,TARRAGONA,29.57,21.7,4.64,16.75,12.27,7.8,3.56,62.0
2002,10,44,TERUEL,22.79,4.27,3.36,12.58,7.63,2.69,2.45,72.0
2002,10,45,TOLEDO,19.74,5.3,5.31,14.65,8.95,3.21,2.77,64.0
2002,10,46,VALENCIA,15.9,9.32,5.16,17.23,11.96,6.68,1.99,63.5
2002,10,47,VALLADOLID,10.29,1.37,4.94,12.59,7.06,1.53,2.48,73.0
2002,10,48,BIZKAIA,25.93,4.88,-9999.0,12.0,9.3,6.6,3.76,73.0
2002,10,49,ZAMORA,12.98,0.73,7.31,13.66,7.35,1.0,2.31,62.0
2002,10,50,ZARAGOZA,20.02,2.33,4.72,13.56,8.8,4.05,2.98,63.5
2002,10,51,CEUTA,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2002,10,52,MELILLA,17.43,24.3,6.47,17.34,13.89,10.43,2.96,65.0
2002,11,1,ARABA/ALAVA,19.14,6.3,1.96,15.37,9.99,4.59,3.6,63.0
2002,11,2,ALBACETE,21.95,17.07,3.84,16.13,10.81,5.5,3.1,65.0
2002,11,3,ALICANTE,17.86,0.0,6.32,19.44,14.3,9.14,2.73,65.5
2002,11,4,ALMERIA,20.6,6.38,6.4,17.75,13.93,10.12,3.43,67.0
2002,11,5,AVILA,18.43,37.8,2.11,9.44,5.94,2.44,3.41,79.0
2002,11,6,BADAJOZ,20.39,58.33,3.1,15.3,11.31,7.33,3.54,82.0
2002,11,7,ILLES BALEARS,18.84,0.99,5.66,17.69,13.56,9.42,3.23,79.0
2002,11,8,BARCELONA,15.67,3.31,6.33,15.83,12.31,8.79,3.72,73.0
2002,11,9,BURGOS,23.33,11.6,1.11,12.82,8.8,4.75,4.35,64.0
2002,11,10,CACERES,18.47,72.47,2.77,13.23,10.16,7.1,3.25,84.0
2002,11,11,CADIZ,22.31,73.94,4.94,16.65,13.42,10.2,4.76,75.0
2002,11,12,CASTELLON,18.12,6.53,4.87,15.66,11.32,7.01,3.11,79.0
2002,11,13,CIUDAD REAL,24.57,52.6,2.83,14.74,10.77,6.81,3.06,75.0
2002,11,14,CORDOBA,21.54,75.36,3.46,14.65,10.72,6.79,4.38,81.0
2002,11,15,A CORUÑA,20.75,66.31,1.53,12.41,9.83,7.25,4.27,81.0
2002,11,16,CUENCA,18.43,52.9,2.21,12.21,8.33,4.44,1.71,77.0
2002,11,17,GIRONA,18.57,3.52,4.76,15.93,9.56,3.2,2.72,76.0
2002,11,18,GRANADA,22.23,24.47,3.59,16.02,11.27,6.5,2.78,72.5
2002,11,19,GUADALAJARA,20.67,29.57,2.19,12.33,7.84,3.37,3.62,75.0
2002,11,20,GIPUZKOA,17.79,6.03,3.74,19.21,14.65,10.09,4.76,52.5
2002,11,21,HUELVA,20.21,45.4,4.2,17.61,13.54,9.46,3.81,85.0
2002,11,22,HUESCA,15.07,23.85,-9999.0,14.2,10.1,6.0,3.76,71.0
2002,11,23,JAEN,23.82,35.07,5.02,16.42,11.9,7.41,2.16,69.0
2002,11,24,LEON,20.99,49.08,1.62,8.55,5.81,3.05,3.48,79.5
2002,11,25,LLEIDA,17.2,15.58,4.46,16.0,10.51,5.04,1.66,70.0
2002,11,26,LA RIOJA,14.43,3.1,2.53,17.06,11.64,6.23,4.09,65.0
2002,11,27,LUGO,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2002,11,28,MADRID,21.46,45.24,1.39,10.52,7.33,4.15,3.31,84.0
2002,11,29,MALAGA,19.63,42.02,4.03,16.97,13.79,10.62,2.58,75.0
2002,11,30,MURCIA,21.19,1.17,5.6,18.6,13.37,8.14,2.78,70.5
2002,11,31,NAVARRA,15.6,24.32,3.91,16.49,11.83,7.18,4.58,64.0
2002,11,32,OURENSE,19.93,52.1,1.23,12.78,9.35,5.92,1.73,82.0
2002,11,33,ASTURIAS,17.8,31.68,3.07,12.19,9.29,6.36,3.04,80.5
2002,11,34,PALENCIA,21.43,41.33,-9999.0,8.66,5.85,3.07,3.99,81.0
2002,11,35,LAS PALMAS,25.76,0.84,8.57,21.44,18.09,14.72,4.81,61.0
2002,11,36,PONTEVEDRA,20.43,112.65,0.91,13.03,10.21,7.41,2.96,86.0
2002,11,37,SALAMANCA,21.39,54.87,1.64,9.13,5.87,2.63,5.18,84.0
2002,11,38,STA. CRUZ DE TENERIFE,24.2,9.79,7.53,19.01,15.59,12.18,3.79,64.0
2002,11,39,CANTABRIA,21.14,10.1,2.66,16.58,12.4,8.22,4.5,59.0
2002,11,40,SEGOVIA,20.14,34.0,1.89,6.51,3.86,1.21,5.26,76.5
2002,11,41,SEVILLA,22.73,72.54,3.99,17.78,13.26,8.74,4.28,78.5
2002,11,42,SORIA,21.14,16.7,1.53,11.23,7.24,3.26,4.31,81.0
2002,11,43,TARRAGONA,16.08,17.33,3.43,16.84,12.77,8.72,1.95,79.0
2002,11,44,TERUEL,20.48,15.68,4.26,15.7,10.17,4.64,3.19,68.0
2002,11,45,TOLEDO,23.19,28.68,3.24,14.21,10.04,5.88,2.94,79.0
2002,11,46,VALENCIA,21.8,7.09,4.3,18.03,12.81,7.56,2.46,81.5
2002,11,47,VALLADOLID,20.48,26.63,1.34,11.13,7.71,4.31,3.66,81.0
2002,11,48,BIZKAIA,19.5,5.33,-9999.0,17.19,12.8,8.42,3.63,47.0
2002,11,49,ZAMORA,19.05,38.53,2.54,10.01,7.23,4.47,3.78,79.0
2002,11,50,ZARAGOZA,19.26,24.19,4.18,16.24,11.15,6.05,2.72,65.0
2002,11,51,CEUTA,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2002,11,52,MELILLA,22.71,3.7,5.99,18.83,15.19,11.54,4.09,66.0
2002,12,1,ARABA/ALAVA,19.29,0.2,8.23,20.71,13.16,5.57,2.84,65.0
2002,12,2,ALBACETE,27.1,0.15,9.65,23.71,15.26,6.8,2.36,53.5
2002,12,3,ALICANTE,17.93,0.0,10.21,24.74,18.6,12.44,2.5,58.0
2002,12,4,ALMERIA,20.71,0.0,10.54,22.88,17.71,12.55,1.97,68.0
2002,12,5,AVILA,23.43,0.0,9.39,19.14,11.36,3.57,2.01,55.0
2002,12,6,BADAJOZ,21.36,0.13,8.04,24.11,16.17,8.23,1.28,67.0
2002,12,7,ILLES BALEARS,19.43,0.03,9.09,20.3,15.0,9.7,3.04,68.0
2002,12,8,BARCELONA,21.74,0.0,8.39,20.02,15.42,10.81,2.8,61.0
2002,12,9,BURGOS,17.88,0.0,6.86,19.83,12.84,5.81,3.59,58.0
2002,12,10,CACERES,16.55,0.25,8.03,22.45,15.64,8.84,1.5,74.0
2002,12,11,CADIZ,19.22,3.31,9.1,23.3,17.99,12.7,3.02,71.0
2002,12,12,CASTELLON,19.14,0.0,9.37,22.53,16.75,10.97,2.36,60.0
2002,12,13,CIUDAD REAL,20.14,0.0,7.84,23.26,15.4,7.54,1.86,57.0
2002,12,14,CORDOBA,17.73,1.28,9.04,23.52,17.34,11.15,1.74,66.0
2002,12,15,A CORUÑA,19.31,13.68,6.82,20.14,15.16,10.22,3.85,73.5
2002,12,16,CUENCA,28.43,0.4,8.21,21.47,13.74,5.99,1.84,52.0
2002,12,17,GIRONA,26.36,0.0,8.3,19.22,11.74,4.27,1.96,66.0
2002,12,18,GRANADA,19.48,0.66,8.87,23.62,15.98,8.35,1.71,56.0
2002,12,19,GUADALAJARA,21.48,0.0,8.31,21.58,12.37,3.16,2.23,49.0
2002,12,20,GIPUZKOA,15.44,0.03,6.94,18.63,14.05,9.48,2.84,73.5
